"signal" "variable" "activity" "subject" "average"
"tGravityAcc" "mean" "laying" 3 0.178804173028736
"tGravityAcc" "mean" "laying" 4 0.335303260977778
"tGravityAcc" "mean" "laying" 5 0.291553636933929
"tGravityAcc" "mean" "laying" 6 0.258853828497076
"tGravityAcc" "mean" "laying" 7 0.204207514855561
"tGravityAcc" "mean" "laying" 8 0.170072105457104
"tGravityAcc" "mean" "laying" 9 0.268192261553974
"tGravityAcc" "mean" "laying" 10 0.31139735754717
"tGravityAcc" "mean" "laying" 11 0.289491932096045
"tGravityAcc" "mean" "laying" 12 0.258268592373333
"tGravityAcc" "mean" "laying" 13 0.165299136584795
"tGravityAcc" "mean" "laying" 14 0.0367212900564972
"tGravityAcc" "mean" "laying" 15 0.264447260790123
"tGravityAcc" "mean" "laying" 16 0.213935161496732
"tGravityAcc" "mean" "laying" 17 0.185973012065574
"tGravityAcc" "mean" "laying" 18 0.202872273755952
"tGravityAcc" "mean" "laying" 19 0.207347193166667
"tGravityAcc" "mean" "laying" 20 0.173463692849673
"tGravityAcc" "mean" "laying" 21 0.0901974304487179
"tGravityAcc" "mean" "laying" 22 0.233276492956522
"tGravityAcc" "mean" "laying" 23 0.205761652768362
"tGravityAcc" "mean" "laying" 24 0.234558269913793
"tGravityAcc" "mean" "laying" 25 0.332861172400901
"tGravityAcc" "mean" "laying" 26 0.311821423
"tGravityAcc" "mean" "laying" 27 0.210350438500585
"tGravityAcc" "mean" "laying" 28 0.195900420950617
"tGravityAcc" "mean" "laying" 29 0.310211840213836
"tGravityAcc" "mean" "laying" 30 0.267872721128667
"tGravityAcc" "std" "walking" 1 -0.951005044964539
"tGravityAcc" "std" "walking" 2 -0.963718302318841
"tGravityAcc" "std" "walking" 3 -0.919661261474359
"tGravityAcc" "std" "walking" 4 -0.955027217753333
"tGravityAcc" "std" "walking" 5 -0.956029840310606
"tGravityAcc" "std" "walking" 6 -0.968408065454545
"tGravityAcc" "std" "walking" 7 -0.923707077777778
"tGravityAcc" "std" "walking" 8 -0.946565200021739
"tGravityAcc" "std" "walking" 9 -0.929195496206667
"tGravityAcc" "std" "walking" 10 -0.958572293703704
"tGravityAcc" "std" "walking" 11 -0.969841174654088
"tGravityAcc" "std" "walking" 12 -0.968351417058824
"tGravityAcc" "std" "walking" 13 -0.954570578095238
"tGravityAcc" "std" "walking" 14 -0.955006267074074
"tGravityAcc" "std" "walking" 15 -0.959718651468927
"tGravityAcc" "std" "walking" 16 -0.964665003922705
"tGravityAcc" "std" "walking" 17 -0.971175789010417
"tGravityAcc" "std" "walking" 18 -0.985473144678363
"tGravityAcc" "std" "walking" 19 -0.966573261552511
"tGravityAcc" "std" "walking" 20 -0.962889178262626
"tGravityAcc" "std" "walking" 21 -0.979239420509804
"tGravityAcc" "std" "walking" 22 -0.951395217946237
"tGravityAcc" "std" "walking" 23 -0.956469249607843
"tGravityAcc" "std" "walking" 24 -0.974919830098039
"tGravityAcc" "std" "walking" 25 -0.973918326666667
"tGravityAcc" "std" "walking" 26 -0.952983496764957
"tGravityAcc" "std" "walking" 27 -0.977422380190476
"tGravityAcc" "std" "walking" 28 -0.972328843842593
"tGravityAcc" "std" "walking" 29 -0.974771829
"tGravityAcc" "std" "walking" 30 -0.964787227365591
"tGravityAcc" "std" "walking_upstairs" 1 -0.885638771793333
"tGravityAcc" "std" "walking_upstairs" 2 -0.977152241597222
"tGravityAcc" "std" "walking_upstairs" 3 -0.976174162204301
"tGravityAcc" "std" "walking_upstairs" 4 -0.955731070185185
"tGravityAcc" "std" "walking_upstairs" 5 -0.969578678333333
"tGravityAcc" "std" "walking_upstairs" 6 -0.925013001754386
"tGravityAcc" "std" "walking_upstairs" 7 -0.943891267916667
"tGravityAcc" "std" "walking_upstairs" 8 -0.939566497395062
"tGravityAcc" "std" "walking_upstairs" 9 -0.954340080333333
"tGravityAcc" "std" "walking_upstairs" 10 -0.961426246787356
"tGravityAcc" "std" "walking_upstairs" 11 -0.984841262807018
"tGravityAcc" "std" "walking_upstairs" 12 -0.956832919166667
"tGravityAcc" "std" "walking_upstairs" 13 -0.96457208155914
"tGravityAcc" "std" "walking_upstairs" 14 -0.904071885751634
"tGravityAcc" "std" "walking_upstairs" 15 -0.966085430787037
"tGravityAcc" "std" "walking_upstairs" 16 -0.965911694571429
"tGravityAcc" "std" "walking_upstairs" 17 -0.95989815629108
"tGravityAcc" "std" "walking_upstairs" 18 -0.989255586564103
"tGravityAcc" "std" "walking_upstairs" 19 -0.978257264096386
"tGravityAcc" "std" "walking_upstairs" 20 -0.960403748186274
"tGravityAcc" "std" "walking_upstairs" 21 -0.96068484637037
"tGravityAcc" "std" "walking_upstairs" 22 -0.946681192250463
"tGravityAcc" "std" "walking_upstairs" 23 -0.969174594398148
"tGravityAcc" "std" "walking_upstairs" 24 -0.977702063518519
"tGravityAcc" "std" "walking_upstairs" 25 -0.694431491840183
"tGravityAcc" "std" "walking_upstairs" 26 -0.972147397587719
"tGravityAcc" "std" "walking_upstairs" 27 -0.984647305675676
"tGravityAcc" "std" "walking_upstairs" 28 -0.973160927875
"tGravityAcc" "std" "walking_upstairs" 29 -0.984321905652174
"tGravityAcc" "std" "walking_upstairs" 30 -0.983923060809524
"tGravityAcc" "std" "walking_downstairs" 1 -0.983771002201258
"tGravityAcc" "std" "walking_downstairs" 2 -0.968935772592593
"tGravityAcc" "std" "walking_downstairs" 3 -0.955869109071038
"tGravityAcc" "std" "walking_downstairs" 4 -0.929975531994048
"tGravityAcc" "std" "walking_downstairs" 5 -0.940223548392857
"tGravityAcc" "std" "walking_downstairs" 6 -0.965609076783626
"tGravityAcc" "std" "walking_downstairs" 7 -0.964413839119497
"tGravityAcc" "std" "walking_downstairs" 8 -0.954962748333333
"tGravityAcc" "std" "walking_downstairs" 9 -0.96464077437037
"tGravityAcc" "std" "walking_downstairs" 10 -0.975416622272727
"tGravityAcc" "std" "walking_downstairs" 11 -0.988336826808511
"tGravityAcc" "std" "walking_downstairs" 12 -0.965110308032787
"tGravityAcc" "std" "walking_downstairs" 13 -0.981246928304094
"tGravityAcc" "std" "walking_downstairs" 14 -0.959514710888889
"tGravityAcc" "std" "walking_downstairs" 15 -0.970976738742138
"tGravityAcc" "std" "walking_downstairs" 16 -0.975158318803419
"tGravityAcc" "std" "walking_downstairs" 17 -0.976911201324786
"tGravityAcc" "std" "walking_downstairs" 18 -0.983883436164384
"tGravityAcc" "std" "walking_downstairs" 19 -0.974233398082192
"tGravityAcc" "std" "walking_downstairs" 20 -0.960605663013699
"tGravityAcc" "std" "walking_downstairs" 21 -0.973059362359551
"tGravityAcc" "std" "walking_downstairs" 22 -0.974266080899471
"tGravityAcc" "std" "walking_downstairs" 23 -0.972209589411765
"tGravityAcc" "std" "walking_downstairs" 24 -0.968845976666667
"tGravityAcc" "std" "walking_downstairs" 25 -0.980527939009009
"tGravityAcc" "std" "walking_downstairs" 26 -0.974631228873874
"tGravityAcc" "std" "walking_downstairs" 27 -0.980607722916667
"tGravityAcc" "std" "walking_downstairs" 28 -0.96821435
"tGravityAcc" "std" "walking_downstairs" 29 -0.988787601076923
"tGravityAcc" "std" "walking_downstairs" 30 -0.967924683615819
"tGravityAcc" "std" "sitting" 1 -0.940531890503145
"tGravityAcc" "std" "sitting" 2 -0.912059750138889
"tGravityAcc" "std" "sitting" 3 -0.921112149435028
"tGravityAcc" "std" "sitting" 4 -0.933830235961538
"tGravityAcc" "std" "sitting" 5 -0.925170422907801
"tGravityAcc" "std" "sitting" 6 -0.926165486797386
"tGravityAcc" "std" "sitting" 7 -0.918091072810458
"tGravityAcc" "std" "sitting" 8 -0.911291428943089
"tGravityAcc" "std" "sitting" 9 -0.916590652517007
"tGravityAcc" "std" "sitting" 10 -0.920333776028369
"tGravityAcc" "std" "sitting" 11 -0.928252369938272
"tGravityAcc" "std" "sitting" 12 -0.946565275128205
"tGravityAcc" "std" "sitting" 13 -0.926255855757576
"tGravityAcc" "std" "sitting" 14 -0.903735297098765
"tGravityAcc" "std" "sitting" 15 -0.933943231944444
"tGravityAcc" "std" "sitting" 16 -0.929906857581699
"tGravityAcc" "std" "sitting" 17 -0.931864560694444
"tGravityAcc" "std" "sitting" 18 -0.93721180408046
"tGravityAcc" "std" "sitting" 19 -0.88482550575
"tGravityAcc" "std" "sitting" 20 -0.920021153856209
"tGravityAcc" "std" "sitting" 21 -0.93838383787234
"tGravityAcc" "std" "sitting" 22 -0.93180256484127
"tGravityAcc" "std" "sitting" 23 -0.915294983006536
"tGravityAcc" "std" "sitting" 24 -0.937944762090395
"tGravityAcc" "std" "sitting" 25 -0.921786374051282
"tGravityAcc" "std" "sitting" 26 -0.943168782545455
"tGravityAcc" "std" "sitting" 27 -0.943607544836601
"tGravityAcc" "std" "sitting" 28 -0.924284300457516
"tGravityAcc" "std" "sitting" 29 -0.912015426190476
"tGravityAcc" "std" "sitting" 30 -0.910456783846154
"tGravityAcc" "std" "standing" 1 -0.927839388571429
"tGravityAcc" "std" "standing" 2 -0.937289532765957
"tGravityAcc" "std" "standing" 3 -0.932033238367347
"tGravityAcc" "std" "standing" 4 -0.94169290562963
"tGravityAcc" "std" "standing" 5 -0.930015697446809
"tGravityAcc" "std" "standing" 6 -0.940787545069444
"tGravityAcc" "std" "standing" 7 -0.948770375177305
"tGravityAcc" "std" "standing" 8 -0.928179169561404
"tGravityAcc" "std" "standing" 9 -0.921696358968254
"tGravityAcc" "std" "standing" 10 -0.926118887192982
"tGravityAcc" "std" "standing" 11 -0.935540958115942
"tGravityAcc" "std" "standing" 12 -0.946067264565217
"tGravityAcc" "std" "standing" 13 -0.925050146382979
"tGravityAcc" "std" "standing" 14 -0.906463350444444
"tGravityAcc" "std" "standing" 15 -0.934166893968254
"tGravityAcc" "std" "standing" 16 -0.941287284964539
"tGravityAcc" "std" "standing" 17 -0.932566894782609
"tGravityAcc" "std" "standing" 18 -0.938342947454545
"tGravityAcc" "std" "standing" 19 -0.905656711794872
"tGravityAcc" "std" "standing" 20 -0.922909587259259
"tGravityAcc" "std" "standing" 21 -0.932210405111111
"tGravityAcc" "std" "standing" 22 -0.931220236944444
"tGravityAcc" "std" "standing" 23 -0.931897214876543
"tGravityAcc" "std" "standing" 24 -0.948510675212121
"tGravityAcc" "std" "standing" 25 -0.942825924712644
"tGravityAcc" "std" "standing" 26 -0.943743205133333
"tGravityAcc" "std" "standing" 27 -0.934286893257576
"tGravityAcc" "std" "standing" 28 -0.940795168188406
"tGravityAcc" "std" "standing" 29 -0.908313387013889
"tGravityAcc" "std" "standing" 30 -0.918412067043011
"tGravityAcc" "std" "laying" 1 -0.965210943368421
"tGravityAcc" "std" "laying" 2 -0.972294309548023
"tGravityAcc" "std" "laying" 3 -0.96407300862069
"tGravityAcc" "std" "laying" 4 -0.971585942611111
"tGravityAcc" "std" "laying" 5 -0.968504886726191
"tGravityAcc" "std" "laying" 6 -0.966411163450292
"tGravityAcc" "std" "laying" 7 -0.967138399005848
"tGravityAcc" "std" "laying" 8 -0.962724553541667
"tGravityAcc" "std" "laying" 9 -0.969246130769231
"tGravityAcc" "std" "laying" 10 -0.967804202075472
"tGravityAcc" "std" "laying" 11 -0.969398084011299
"tGravityAcc" "std" "laying" 12 -0.964669507
"tGravityAcc" "std" "laying" 13 -0.960694118596491
"tGravityAcc" "std" "laying" 14 -0.958929929943503
"tGravityAcc" "std" "laying" 15 -0.969170851604938
"tGravityAcc" "std" "laying" 16 -0.972547230588235
"tGravityAcc" "std" "laying" 17 -0.968833267486339
"tGravityAcc" "std" "laying" 18 -0.976935463452381
"tGravityAcc" "std" "laying" 19 -0.952566864615385
"tGravityAcc" "std" "laying" 20 -0.962060363202614
"tGravityAcc" "std" "laying" 21 -0.969553421346154
"tGravityAcc" "std" "laying" 22 -0.962810211884058
"tGravityAcc" "std" "laying" 23 -0.958920984237288
"tGravityAcc" "std" "laying" 24 -0.969511403735632
"tGravityAcc" "std" "laying" 25 -0.96319614518018
"tGravityAcc" "std" "laying" 26 -0.971775842316384
"tGravityAcc" "std" "laying" 27 -0.970084209064327
"tGravityAcc" "std" "laying" 28 -0.963233264753086
"tGravityAcc" "std" "laying" 29 -0.966502608050315
"tGravityAcc" "std" "laying" 30 -0.964629149897436
